Individual,Fitness
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/job_relative_deadline)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>-3.25)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*((pair_expected_work_power+(machine_capacity>machine_cooldown))>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),385.54165616998097
(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((-0.75*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/(((job_relative_deadline>6.5)>pair_expected_work_power)*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))*pair_expected_work_power)))))>(machine_capacity>machine_cooldown)))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+(6.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*((machine_processing_cost_fixed*(pair_expected_work_power/(job_remaining_number_of_operations+machine_replacement_cooldown)))>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(machine_cooldown/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>job_remaining_work_to_complete)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>((machine_processing_cost_per_second+job_relative_deadline)>pair_expected_work_power))>-6.75)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))*pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*((job_relative_deadline>((job_relative_deadline>6.5)>pair_expected_work_power))--6.75))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(job_relative_deadline>6.5))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power+(machine_capacity>machine_cooldown)))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*(((((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power)+(4.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(job_relative_deadline>6.5))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))))>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/job_relative_deadline)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(warehouse_utilization_rate*(machine_processing_cost_per_second>(6.5>pair_expected_work_power)))))),385.54165616998097
(-4.0*(((9.5/(job_remaining_work_to_complete/job_relative_deadline))/pair_number_of_alternative_operations)*7.25)),385.73281150625496
((pair_expected_work_power-machine_processing_energy_fixed)>machine_processing_cost_fixed),386.81695346688645
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((job_relative_deadline>4.5)<(pair_expected_work_power/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((1.0>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>(machine_capacity<((job_relative_deadline>6.5)>pair_expected_work_power)))>(machine_processing_cost_fixed--1.25))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.25>4.5)>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(-1.25>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>((job_starting_number_of_operations/machine_capacity)/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>(machine_capacity<((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(operation_windup*warehouse_utilization_rate)))>pair_expected_work_power))),389.5480439576373
(3.75*(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)+pair_expected_work_power)>warehouse_utilization_rate)))),389.5480439576373
(warehouse_utilization_rate*(((machine_cooldown/machine_processing_energy_per_second)>6.5)>pair_expected_work_power)),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(-4.75/(operation_windup*warehouse_utilization_rate)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75<4.5)+pair_expected_work_power)>warehouse_utilization_rate))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((((machine_processing_cost_per_second/(machine_processing_energy_per_second+-1.75))-(9.0*9.25))>4.5)>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>((((((-6.75/operation_windup)/(machine_processing_energy_per_second+-1.75))-(9.0>9.25))>4.5)>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(((-1.75>(machine_capacity/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))/-5.0))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)+pair_expected_work_power)>warehouse_utilization_rate))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>((job_starting_number_of_operations/machine_capacity)/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)/(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/0.75)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>((((machine_cooldown<machine_processing_cost_per_second)>((job_starting_number_of_operations/machine_capacity)/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((6.5/4.5)>(job_relative_deadline/-5.0))>pair_expected_work_power))),389.5480439576373
(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(operation_windup/warehouse_utilization_rate)))>pair_expected_work_power))),389.5480439576373
