Epoch,Example,AutoencodedExample,Accuracy
5,job_remaining_work_to_complete*{-2.0}+machine_replacement_cooldown-{0.0}<{-2.0}+{-3.0}*{9.0}<{-8.0}*{4.0}<{-13.0}<{-7.0}+{1.0}/{-9.0}*{12.0}-{7.0}-{5.0}EOS,>job_lateness_penaltyoperation_work_required{1.0}job_time_aliveNULL{-4.5}{6.0}{-7.0}{7.5}job_earliness_penalty{-6.0}machine_capacityjob_earliness_penaltyoperation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{-11.0}pair_number_of_alternative_operations{4.5}{-13.0}{-3.0}{-9.5}{-2.5}{-4.0}{10.0}{10.0},0.0
4,job_remaining_work_to_complete-{-7.0}<{-9.0}/{-14.0}<{-13.0}-pair_expected_processing_time-{3.0}+machine_cooldown<{0.0}/machine_current_breakdown_rate-{14.0}-{-1.0}-{-4.0}/{0.0}-{-8.0}<{5.0}EOS,machine_cooldownjob_lateness_penalty{8.0}{11.5}{12.0}job_time_aliveNULL{-12.5}{6.0}{7.5}machine_capacity{-6.0}{1.0}{12.5}operation_work_requiredjob_remaining_number_of_operations{6.0}NULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-9.0}{-1.0}{2.5}{-7.5},0.0
5,job_remaining_work_to_complete-{-7.0}<{-9.0}/{-14.0}<{-13.0}-pair_expected_processing_time-{3.0}+machine_cooldown<{0.0}/machine_current_breakdown_rate-{14.0}-{-1.0}-{-4.0}/{0.0}-{-8.0}<{5.0}EOS,pair_number_of_alternative_operationsjob_lateness_penalty{8.0}{-6.0}{12.0}job_time_alive{-7.5}{-12.5}{6.0}EOSmachine_capacity{-6.0}{1.0}{12.5}operation_work_requiredoperation_cooldown{6.0}NULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{-6.0}{-9.5}+{-1.0}job_delivery_relaxation{-7.5},0.0
4,job_remaining_work_to_complete/{0.0}-{6.0}>{6.0}/machine_replacement_cooldown/{3.0}-job_lateness_penalty-{6.0}*{-9.0}<{-8.0}>job_relative_deadline+{-5.0}+operation_cooldown/{4.0}>{-5.0}+{4.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}job_earliness_penalty{-4.5}{6.0}{-3.0}{12.5}{2.0}operation_work_requiredpair_number_of_alternative_operations>operation_work_required{9.0}machine_cooldownjob_delivery_relaxation{-12.5}{12.5}{-12.0}{1.0}{4.5}operation_work_requiredpair_expected_processing_timemachine_capacity{4.0}{3.5}{-2.5}{-4.0}{2.5}{10.0},0.03125
5,job_remaining_work_to_complete/{0.0}-{6.0}>{6.0}/machine_replacement_cooldown/{3.0}-job_lateness_penalty-{6.0}*{-9.0}<{-8.0}>job_relative_deadline+{-5.0}+operation_cooldown/{4.0}>{-5.0}+{4.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{12.0}{12.0}job_earliness_penalty{-2.0}{6.0}{-3.0}{12.5}job_earliness_penaltyoperation_work_requiredpair_number_of_alternative_operations>operation_work_required{-13.0}machine_cooldown{6.5}{-12.5}{12.5}{-12.0}{1.0}{4.5}{1.0}{-14.0}machine_capacity{4.0}{3.5}{-2.5}{-4.0}{10.0}{-13.5},0.03125
4,job_remaining_work_to_complete<{-8.0}/{5.0}+{8.0}-{-12.0}*{-11.0}*{12.0}-{-8.0}*{-15.0}<{0.0}*job_remaining_number_of_operations/operation_windup*{0.0}-{-14.0}/{11.0}*{-14.0}EOS,pair_number_of_alternative_machines-{8.0}{-5.0}{12.0}NULLNULLjob_remaining_work_to_complete{-7.0}{12.5}job_earliness_penalty{-6.0}{14.0}>{-10.5}{-6.0}{5.0}NULL{-12.5}<{-12.0}{1.0}>operation_work_required{13.0}{-13.0}{3.0}{11.0}{-2.5}{-4.0}{2.5}{10.0},0.0
5,job_remaining_work_to_complete<{-8.0}/{5.0}+{8.0}-{-12.0}*{-11.0}*{12.0}-{-8.0}*{-15.0}<{0.0}*job_remaining_number_of_operations/operation_windup*{0.0}-{-14.0}/{11.0}*{-14.0}EOS,pair_number_of_alternative_machines-{8.0}{-6.0}{12.0}NULLNULL){-7.0}{12.5}job_earliness_penalty{-6.0}{14.0}>operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}>operation_work_required{13.0}{-13.0}({-14.0}{-2.5}{-4.0}{10.0}EOS,0.03125
4,job_time_alive-{5.0}*{10.0}/{-5.0}*{5.0}*{9.0}+{12.0}*machine_replacement_cooldown+{8.0}-{-9.0}-{0.0}+operation_work_required*{-4.0}>{2.0}<job_time_alive>job_time_aliveEOS,pair_number_of_alternative_machines-{8.0}{-6.5}{12.0}NULL{-10.0}){-3.0}{12.5}job_earliness_penalty{-6.0}{8.5}>operation_work_required{-6.0}{8.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{4.5}{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}{10.0},0.0625
5,job_time_alive-{5.0}*{10.0}/{-5.0}*{5.0}*{9.0}+{12.0}*machine_replacement_cooldown+{8.0}-{-9.0}-{0.0}+operation_work_required*{-4.0}>{2.0}<job_time_alive>job_time_aliveEOS,pair_number_of_alternative_machines-{8.0}{-6.5}pair_number_of_alternative_operations{10.5}NULL{-11.5}{-3.0}{12.5}job_earliness_penalty{-6.0}{1.0}>operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}<{4.5}{6.5}{3.0}{-9.5}{-9.0}{10.5}{10.0}{10.0},0.03125
4,job_time_alive<{-7.0}/{5.0}/pair_expected_work_power>operation_cooldown<{4.0}>{-13.0}+{11.0}+{13.0}<operation_work_required/{-1.0}-{-11.0}-{1.0}/{10.0}<{-7.0}<machine_replacement_cooldownEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}job_time_alive{-14.0}>{-3.0}{12.5}{8.5}{-6.0}{-3.0}machine_replacement_cooldown{7.0}{-6.0}machine_cooldownpair_number_of_alternative_operations{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{7.5}{3.0}{-9.5}job_relative_deadline{-4.0}{2.5}EOS,0.0625
5,job_time_alive<{-7.0}/{5.0}/pair_expected_work_power>operation_cooldown<{4.0}>{-13.0}+{11.0}+{13.0}<operation_work_required/{-1.0}-{-11.0}-{1.0}/{10.0}<{-7.0}<machine_replacement_cooldownEOS,{-14.5}job_lateness_penalty{8.0}{-5.0}{12.0}{10.5}{-14.0}>{-3.0}{12.5}{-9.5}{-6.0}{14.0}{12.5}{7.0}{15.0}machine_cooldownmachine_capacity{-12.5}{2.5}{-12.0}{1.0}{-9.5}operation_work_required{13.0}{-13.0}{3.0}{-9.5}job_relative_deadline{-4.0}job_delivery_relaxationEOS,0.0625
4,machine_capacity*{3.0}/{3.0}/job_lateness_penalty*{-9.0}+machine_capacity+{-6.0}/{4.0}+{-7.0}*{6.0}+{12.0}<{8.0}*pair_expected_work_power+{-2.0}*{-3.0}+{2.0}EOS,pair_number_of_alternative_machinespair_number_of_alternative_operations{8.0}{-5.0}{12.0}NULLNULLjob_remaining_work_to_complete{6.0}{7.5}{-9.5}machine_capacitypair_number_of_alternative_operations>operation_work_required{9.0}machine_cooldownjob_delivery_relaxation{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{3.5}{7.5}{3.0}{-9.5}{12.5}{-4.0}{10.0}EOS,0.03125
5,machine_capacity*{3.0}/{3.0}/job_lateness_penalty*{-9.0}+machine_capacity+{-6.0}/{4.0}+{-7.0}*{6.0}+{12.0}<{8.0}*pair_expected_work_power+{-2.0}*{-3.0}+{2.0}EOS,pair_number_of_alternative_machinespair_number_of_alternative_operations{8.0}{13.0}{12.0}{10.5}NULL>{6.0}{12.5}{-9.5}machine_capacitypair_number_of_alternative_operations{5.5}operation_work_required{-13.0}machine_cooldownjob_delivery_relaxation{-12.5}{12.5}{-12.0}{1.0}{-11.0}<{3.5}{6.5}{-9.0}{-9.5}job_relative_deadline{-4.0}{10.0}EOS,0.03125
4,machine_capacity-operation_cooldown+{-5.0}<pair_number_of_alternative_machines<{0.0}+{-14.0}+machine_replacement_cooldown*{9.0}/{-3.0}<job_relative_deadline+{-12.0}*{13.0}/{11.0}-{-13.0}>{0.0}-{4.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{-1.0}{14.0}{13.5}{8.0}{-7.0}{12.5}{-9.5}{4.5}{14.0}{5.5}{14.5}{-6.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{-11.0}operation_work_requiredpair_expected_processing_timemachine_capacity{3.0}{-9.5}{-2.5}{14.0}{10.0}job_time_alive,0.03125
5,machine_capacity-operation_cooldown+{-5.0}<pair_number_of_alternative_machines<{0.0}+{-14.0}+machine_replacement_cooldown*{9.0}/{-3.0}<job_relative_deadline+{-12.0}*{13.0}/{11.0}-{-13.0}>{0.0}-{4.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}{14.0}{14.0}>{-7.0}{12.5}{-9.5}{4.5}{14.0}{5.5}operation_work_required{-13.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{1.5}operation_work_required{11.5}machine_capacity{3.0}{-9.5}{-2.5}{14.0}{10.0}job_time_alive,0.03125
4,machine_capacity-{14.0}+{11.0}+{-9.0}-machine_cooldown>{13.0}/{-4.0}*{2.0}/{-3.0}*{-13.0}*{-13.0}+{-8.0}<{-14.0}-{-4.0}-{-13.0}/{-3.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}{12.0}NULL{-15.0}{-7.0}{12.5}job_relative_deadline{-6.0}{1.5}machine_cooldownoperation_work_required{-6.0}{-14.0}job_delivery_relaxation{-12.5}{12.5}{-12.0}{1.0}{-10.0}operation_work_requiredpair_expected_processing_time{7.5}{3.0}{-14.0}{-2.5}{-4.0}{10.0}{-7.5},0.0
5,machine_capacity-{14.0}+{11.0}+{-9.0}-machine_cooldown>{13.0}/{-4.0}*{2.0}/{-3.0}*{-13.0}*{-13.0}+{-8.0}<{-14.0}-{-4.0}-{-13.0}/{-3.0}EOS,{-14.5}{-6.5}{8.0}{4.0}{8.0}{12.0}{-12.0}{3.5}{-7.0}{12.5}job_earliness_penalty{13.0}{15.0}machine_cooldownoperation_work_requiredoperation_cooldownmachine_cooldownjob_delivery_relaxation{-12.5}EOS{-12.0}{1.0}{-10.0}pair_number_of_alternative_operations{11.5}machine_capacity{3.0}{-14.0}{-11.5}{-4.0}job_delivery_relaxation{-7.5},0.0
4,machine_current_breakdown_rate-job_time_alive<{-1.0}/{-13.0}>{2.0}+{-13.0}<{4.0}/{-12.0}*pair_expected_processing_time-job_remaining_work_to_complete/{-9.0}*pair_expected_work_power-{7.0}+job_lateness_penalty<job_remaining_work_to_complete-{-14.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{-13.5}NULL{-7.5}{6.0}{6.0}{12.5}job_relative_deadlineoperation_work_required{14.0}>{-10.5}{-13.0}machine_cooldownNULL{-12.5}{4.0}{-12.0}{1.0}{11.0}operation_work_required{13.0}{7.5}{3.0}{-9.5}{-2.5}{14.0}{10.0}EOS,0.03125
5,machine_current_breakdown_rate-job_time_alive<{-1.0}/{-13.0}>{2.0}+{-13.0}<{4.0}/{-12.0}*pair_expected_processing_time-job_remaining_work_to_complete/{-9.0}*pair_expected_work_power-{7.0}+job_lateness_penalty<job_remaining_work_to_complete-{-14.0}EOS,pair_expected_work_powerpair_number_of_alternative_operations{8.0}{-14.5}{12.0}pair_number_of_alternative_operations{-7.5}{6.0}{6.0}EOSjob_earliness_penalty{-6.0}{14.0}{5.5}operation_work_required{-13.0}machine_cooldownNULL{-12.5}{-1.5}{-12.0}{1.0}{4.5}operation_work_required{13.0}job_remaining_number_of_operations{-3.0}{-9.5}{-2.5}{14.0}{10.0}EOS,0.03125
4,machine_current_breakdown_rate/job_time_alive/{9.0}>job_lateness_penalty<{-6.0}/machine_cooldown*operation_work_required*{1.0}>{-9.0}-{-10.0}*{12.0}-{-10.0}>{12.0}>{11.0}<{6.0}>{-10.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{-13.5}job_earliness_penalty{-4.5}<{-7.0}{7.5}{3.5}{-6.0}machine_capacity{12.5}{7.0}{4.0}{5.0}pair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{11.0}{-2.5}{10.5}{10.0}{-15.0},0.03125
5,machine_current_breakdown_rate/job_time_alive/{9.0}>job_lateness_penalty<{-6.0}/machine_cooldown*operation_work_required*{1.0}>{-9.0}-{-10.0}*{12.0}-{-10.0}>{12.0}>{11.0}<{6.0}>{-10.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.0}job_time_alive{14.5}job_lateness_penalty>{6.0}EOSjob_earliness_penalty{-6.0}machine_capacity{12.5}operation_work_required{-13.0}machine_cooldownmachine_capacity{2.5}EOS{-12.0}{1.0}{11.0}<{13.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{10.0}{4.0},0.03125
4,operation_cooldown+job_relative_deadline*{11.0}<{9.0}*{-5.0}*pair_expected_work_power<{-1.0}+{-8.0}*{3.0}*{-14.0}<{-7.0}>machine_cooldown<{10.0}/{5.0}>{10.0}<pair_expected_processing_timeEOS,pair_number_of_alternative_machines-operation_work_required{-6.5}{12.0}job_earliness_penalty{14.5}job_time_alive{-7.0}{12.5}{10.5}{4.5}pair_number_of_alternative_operationsmachine_replacement_cooldown{7.0}{-14.5}machine_cooldownpair_expected_processing_time{-12.5}{-1.5}{-12.0}{1.0}>operation_work_required{-14.0}{-3.5}{3.0}{3.5}{-2.5}{10.5}{10.0}{10.0},0.0
5,operation_cooldown+job_relative_deadline*{11.0}<{9.0}*{-5.0}*pair_expected_work_power<{-1.0}+{-8.0}*{3.0}*{-14.0}<{-7.0}>machine_cooldown<{10.0}/{5.0}>{10.0}<pair_expected_processing_timeEOS,>-operation_work_requiredNULL{14.5}job_earliness_penalty{-2.0}>{-7.0}{12.5}{10.5}pair_number_of_alternative_machinespair_number_of_alternative_operationsjob_earliness_penalty{7.0}{-14.5}machine_cooldownpair_expected_processing_time{-12.5}job_relative_deadline{-12.0}{1.0}>operation_work_required{-14.0}{-3.5}{-3.0}{3.5}{-2.5}{10.5}{10.0}{-13.5},0.0
4,operation_cooldown>{-5.0}*job_earliness_penalty/{-5.0}-warehouse_utilization_rate*job_time_alive/job_remaining_number_of_operations*{8.0}/machine_current_breakdown_rate/{10.0}/{-11.0}>machine_capacity*{1.0}*{12.0}-pair_expected_work_power*{-13.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{12.0}{-4.0}NULL{-11.5}{6.0}{7.5}pair_number_of_alternative_machines+{14.0}machine_cooldown{-10.5}{-6.0}{0.5}NULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{-9.5}{-2.5}{10.5}{2.5}EOS,0.03125
5,operation_cooldown>{-5.0}*job_earliness_penalty/{-5.0}-warehouse_utilization_rate*job_time_alive/job_remaining_number_of_operations*{8.0}/machine_current_breakdown_rate/{10.0}/{-11.0}>machine_capacity*{1.0}*{12.0}-pair_expected_work_power*{-13.0}EOS,>{-6.5}{8.0}{-6.0}{12.0}NULLNULL{-11.5}{6.0}EOS{4.0}{-6.0}{14.0}machine_cooldownoperation_work_required{-6.0}{0.5}NULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{4.5}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
4,operation_cooldown>{2.0}+pair_expected_processing_time/{11.0}>{1.0}/{-8.0}/job_earliness_penalty+{-15.0}>{-5.0}-{6.0}+pair_number_of_alternative_machines*{-3.0}>{-10.0}+{-14.0}<job_lateness_penalty+machine_capacityEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}job_earliness_penaltyNULL>{-3.0}{7.5}job_relative_deadline{7.0}{-3.0}>operation_work_required{-6.0}machine_cooldownpair_number_of_alternative_operations{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-1.0}{2.5}{10.0},0.03125
5,operation_cooldown>{2.0}+pair_expected_processing_time/{11.0}>{1.0}/{-8.0}/job_earliness_penalty+{-15.0}>{-5.0}-{6.0}+pair_number_of_alternative_machines*{-3.0}>{-10.0}+{-14.0}<job_lateness_penalty+machine_capacityEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{8.0}job_earliness_penaltyNULL>{6.0}EOS{4.0}{7.0}machine_capacityjob_earliness_penaltyoperation_work_requiredoperation_cooldownmachine_cooldownpair_number_of_alternative_operations{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-1.0}job_delivery_relaxationEOS,0.0625
4,operation_cooldown>{5.0}<{7.0}+job_remaining_number_of_operations>{0.0}<{6.0}*{4.0}<{6.0}+{7.0}*{1.0}>{3.0}<job_remaining_work_to_complete+operation_windup-{-1.0}/{-13.0}+{-2.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.0}{12.0}{-4.0}{1.5}{-15.0}{6.0}{12.5}{-9.0}{-6.0}{14.0}>operation_work_required{-6.0}{5.0}pair_expected_processing_time{-12.5}<{-12.0}{1.0}{4.5}operation_work_requiredpair_expected_processing_time{6.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{10.0},0.0
5,operation_cooldown>{5.0}<{7.0}+job_remaining_number_of_operations>{0.0}<{6.0}*{4.0}<{6.0}+{7.0}*{1.0}>{3.0}<job_remaining_work_to_complete+operation_windup-{-1.0}/{-13.0}+{-2.0}EOS,pair_number_of_alternative_machines-{8.0}{-6.0}job_time_alivejob_earliness_penalty{1.5}>{6.0}EOSjob_earliness_penalty{-6.0}{14.0}{-6.5}operation_work_requiredpair_expected_work_powermachine_cooldownjob_relative_deadline{-12.5}{2.5}{-12.0}{1.0}{4.5}operation_work_requiredpair_expected_processing_time{6.5}{3.0}{-9.5}{-2.5}{-4.0}job_earliness_penalty{10.0},0.03125
4,operation_windup>{-3.0}*{4.0}*{-15.0}>{-3.0}+{-6.0}*{9.0}>{-15.0}<{10.0}*{7.0}>{-12.0}/{6.0}/operation_cooldown>{-7.0}-{11.0}-{-2.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-14.5}{12.0}job_earliness_penalty{-14.0}{6.0}{6.0}{7.5}{-9.5}{-7.0}{14.0}{-12.5}{7.0}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{4.0}{-12.0}{1.0}>operation_work_required{4.5}{-13.0}{3.0}{-9.5}{12.5}{-4.0}{2.5}{10.0},0.03125
5,operation_windup>{-3.0}*{4.0}*{-15.0}>{-3.0}+{-6.0}*{9.0}>{-15.0}<{10.0}*{7.0}>{-12.0}/{6.0}/operation_cooldown>{-7.0}-{11.0}-{-2.0}EOS,pair_number_of_alternative_machines{-0.5}{8.0}NULL{12.0}job_earliness_penalty{-7.5}>{6.0}<{-9.5}{-6.0}machine_capacity{-12.5}{7.0}{-13.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}>operation_work_required{4.5}{-13.0}{-9.0}{-9.5}{12.5}{-4.0}job_earliness_penaltyEOS,0.09375
4,operation_work_required-job_remaining_work_to_complete<{6.0}+operation_cooldown*job_remaining_work_to_complete+{-5.0}+job_remaining_number_of_operations<{0.0}-{-13.0}/{-6.0}+{12.0}*{-12.0}*job_delivery_relaxation-{0.0}+{1.0}<{1.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}{-4.0}NULL){6.0}{12.5}{-9.0}{-6.0}{1.0}{5.0}operation_work_required{5.5}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{7.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{-15.0},0.0
5,operation_work_required-job_remaining_work_to_complete<{6.0}+operation_cooldown*job_remaining_work_to_complete+{-5.0}+job_remaining_number_of_operations<{0.0}-{-13.0}/{-6.0}+{12.0}*{-12.0}*job_delivery_relaxation-{0.0}+{1.0}<{1.0}EOS,pair_number_of_alternative_machines<{8.0}{-15.0}{12.0}job_earliness_penaltyNULL){6.0}EOSjob_earliness_penalty{7.0}{1.0}job_earliness_penaltyoperation_work_required{5.5}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}>{-15.0},0.0
4,operation_work_required<{-7.0}+{-13.0}/{-12.0}+machine_cooldown-{-10.0}*{-11.0}*{12.0}/machine_capacity/operation_cooldown*machine_capacity+{15.0}>machine_replacement_cooldown+{-1.0}*{5.0}*{-13.0}EOS,pair_number_of_alternative_machines){8.0}{-5.0}{12.0}NULLNULL{1.5}{-3.0}{12.5}job_relative_deadline{-6.0}pair_number_of_alternative_operations>operation_work_required{9.0}{5.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{14.0}{10.0}EOS,0.03125
5,operation_work_required<{-7.0}+{-13.0}/{-12.0}+machine_cooldown-{-10.0}*{-11.0}*{12.0}/machine_capacity/operation_cooldown*machine_capacity+{15.0}>machine_replacement_cooldown+{-1.0}*{5.0}*{-13.0}EOS,pair_number_of_alternative_machines){8.0}{-6.0}{12.0}NULLNULL{-15.0}{-3.0}{12.5}{5.5}{-6.0}{-2.0}>operation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time{-12.5}{12.5}{14.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{-1.5}{-9.5}{-2.5}{14.0}{10.0}EOS,0.03125
4,operation_work_required<{13.0}<machine_replacement_cooldown-{-12.0}+{14.0}*machine_replacement_cooldown*{1.0}/operation_windup*{9.0}-machine_cooldown*{8.0}<{-2.0}>{-13.0}<warehouse_utilization_rate/pair_number_of_alternative_machines-job_relative_deadlineEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}{14.0}{-4.5}job_remaining_work_to_complete{-3.0}{12.5}{10.5}{-6.0}pair_number_of_alternative_operations>job_earliness_penalty{-6.0}machine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_timemachine_current_breakdown_rate{3.0}{-9.5}{-2.5}{-4.0}{10.0}{-15.0},0.0
5,operation_work_required<{13.0}<machine_replacement_cooldown-{-12.0}+{14.0}*machine_replacement_cooldown*{1.0}/operation_windup*{9.0}-machine_cooldown*{8.0}<{-2.0}>{-13.0}<warehouse_utilization_rate/pair_number_of_alternative_machines-job_relative_deadlineEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{12.0}{12.0}NULL{-4.5}>{-3.0}{12.5}{10.5}{-6.0}pair_number_of_alternative_operations>{4.5}{9.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{4.5}operation_work_required{4.5}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.03125
4,pair_expected_processing_time>{-5.0}/{10.0}>{-7.0}>job_earliness_penalty>{-6.0}*{14.0}<{8.0}/warehouse_utilization_rate/{11.0}-{14.0}>{11.0}>{0.0}+{-7.0}*pair_number_of_alternative_machines>{14.0}EOS,>{12.0}{8.0}{4.0}{12.0}NULL{-4.5}job_time_alive{6.0}{7.5}{-9.0}{-6.0}{-2.0}{12.5}{7.0}{5.5}{5.0}NULL{-12.5}{12.5}{-12.0}{7.0}{11.0}{9.0}{4.5}{-13.0}{3.0}{6.0}{-2.5}{-4.0}pair_number_of_alternative_machines{10.0},0.03125
5,pair_expected_processing_time>{-5.0}/{10.0}>{-7.0}>job_earliness_penalty>{-6.0}*{14.0}<{8.0}/warehouse_utilization_rate/{11.0}-{14.0}>{11.0}>{0.0}+{-7.0}*pair_number_of_alternative_machines>{14.0}EOS,>{12.0}{8.0}{12.0}{12.0}{10.5}{-7.5}>{6.0}{-6.5}job_earliness_penalty{-6.0}{-2.0}{12.5}{7.0}operation_cooldownmachine_cooldownNULL{-12.5}{2.5}{-12.0}{7.0}{11.0}{1.0}{4.5}{-13.0}{-1.5}{-9.5}{-2.5}{-4.0}job_earliness_penalty{10.0},0.0625
4,pair_expected_processing_time>{-6.0}/{0.0}+{-9.0}/{-6.0}-job_earliness_penalty-{7.0}*job_earliness_penalty-{11.0}+{-13.0}/{6.0}>{-15.0}+{12.0}-{-7.0}-{-3.0}*machine_cooldownEOS,pair_number_of_alternative_machines){8.0}{-5.0}{12.0}job_earliness_penaltyNULL)NULL{7.5}job_earliness_penalty{-6.0}{-3.0}>operation_work_required{-6.0}{5.0}pair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}pair_number_of_alternative_operationspair_expected_processing_time{6.5}{3.0}pair_expected_processing_time{-2.5}{14.0}{10.0}{-15.0},0.03125
5,pair_expected_processing_time>{-6.0}/{0.0}+{-9.0}/{-6.0}-job_earliness_penalty-{7.0}*job_earliness_penalty-{11.0}+{-13.0}/{6.0}>{-15.0}+{12.0}-{-7.0}-{-3.0}*machine_cooldownEOS,pair_number_of_alternative_machines){8.0}{-6.0}{12.0}job_earliness_penaltyNULL)job_earliness_penaltyEOSjob_earliness_penalty{-6.0}{1.0}machine_cooldownoperation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}pair_number_of_alternative_operationsjob_earliness_penaltymachine_capacity{3.0}{-9.5}{-2.5}{14.0}>{10.0},0.03125
4,pair_expected_work_power*{-4.0}>job_remaining_number_of_operations+{-1.0}<{14.0}-job_remaining_number_of_operations+warehouse_utilization_rate*{-8.0}<{-5.0}-{-14.0}>{-14.0}<job_time_alive<job_remaining_number_of_operations<machine_capacity*{1.0}<operation_windupEOS,pair_number_of_alternative_machines{-6.5}operation_work_required{-5.0}{12.0}{1.0}NULL{8.0}{6.0}{12.5}machine_capacity{-6.0}pair_number_of_alternative_operationsmachine_replacement_cooldown{-11.5}{-6.0}{8.0}pair_expected_processing_time{-12.5}{4.0}{-12.0}{1.0}{-11.0}operation_work_requiredpair_expected_processing_time{-13.0}{-9.0}pair_expected_processing_time{-2.5}{-1.0}{10.0}+,0.0
5,pair_expected_work_power*{-4.0}>job_remaining_number_of_operations+{-1.0}<{14.0}-job_remaining_number_of_operations+warehouse_utilization_rate*{-8.0}<{-5.0}-{-14.0}>{-14.0}<job_time_alive<job_remaining_number_of_operations<machine_capacity*{1.0}<operation_windupEOS,pair_number_of_alternative_machines-operation_work_requiredNULL{12.0}{1.0}NULL{8.0}{6.0}{12.5}{10.5}job_earliness_penalty{-7.5}{5.5}{-11.5}{-6.0}machine_cooldownpair_expected_processing_timejob_earliness_penaltyEOS{-12.0}{1.0}{-11.0}operation_work_requiredpair_expected_processing_time{-1.5}(pair_expected_processing_time{5.0}{-1.0}{10.0}+,0.0
